"Cód","Código de barras","Nome","Fornecedor","Fabricante","Preço Tabela","Replicação de preço","Custo","Resultado Financeiro","Markup","Estoque","Aliquota","Grupo linha","Sub grupo","Comissão Vendedor","Comissão Veterinário","CSOSN/CST","Status","Código de barras 2","Código de barras 3","Código de barras 4"
"7836","7898000007838","AL CAES PREMIER AD LIGHT AMB INT GRANEL kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 17,99","Ativo","R$ 0,00","R$ 17,99","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Ativo","","",""
"45","7897348203278","AL CAES PREMIER AD LIGHT FORM 15KG","PET&PET","NAO INFORMADO","R$ 257,99","Ativo","R$ 145,91","R$ 112,08","76,8%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"7834","7890000783408","AL CAES PREMIER AD LIGHT FORM GRANEL kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 16,99","Ativo","R$ 0,00","R$ 16,99","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Ativo","","",""
"5305","7897348203261","AL CAES PREMIER AD R ESPECIFICA LHASA APSO 1KG","PET&PET","NAO INFORMADO","R$ 41,99","Ativo","R$ 26,46","R$ 15,53","58,7%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5307","7897348203247","AL CAES PREMIER AD R ESPECIFICA LHASA APSO 2,5KG","PET&PET","NAO INFORMADO","R$ 85,99","Ativo","R$ 58,72","R$ 27,27","46,4%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5301","7897348203285","AL CAES PREMIER AD R ESPECIFICA MALTES 1KG","PET&PET","NAO INFORMADO","R$ 41,99","Ativo","R$ 26,46","R$ 15,53","58,7%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5303","7897348203650","AL CAES PREMIER AD R ESPECIFICA MALTES 2,5KG","PET&PET","NAO INFORMADO","R$ 85,99","Ativo","R$ 58,72","R$ 27,27","46,4%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5293","7897348203957","AL CAES PREMIER AD R ESPECIFICA SHIH TZU 7,5KG","01-OBOM Pet Agulhas Negras","PREMIER PET","R$ 245,90","Ativo","R$ 159,52","R$ 86,38","54,1%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"147012","7890000147019","AL CAES PREMIER AD R ESPECIFICA SHIH TZU GRANEL","PET&PET","PREMIER PET","R$ 15,99","Ativo","R$ 0,00","R$ 15,99","100,0%","0","Subst. Tributaria","GRANEL","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"9844","7897348206118","AL CAES PREMIER AD R ESPECIFICA SPTIZ 7,5KG","PET&PET","NAO INFORMADO","R$ 245,90","Ativo","R$ 161,42","R$ 84,48","52,3%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"5289","7897348206095","AL CAES PREMIER AD R ESPECIFICA SPTIZ ALEMAO 1KG","PET&PET","NAO INFORMADO","R$ 44,99","Ativo","R$ 30,45","R$ 14,54","47,8%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5291","7897348206101","AL CAES PREMIER AD R ESPECIFICA SPTIZ ALEMAO 2,5KG","PET&PET","NAO INFORMADO","R$ 97,99","Ativo","R$ 66,85","R$ 31,14","46,6%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"150156","7897348209812","AL CAES PREMIER AD RAÇA .PEQ. CARNE C/BATATA DOCE 15KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 259,99","Ativo","R$ 166,20","R$ 93,79","56,4%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"53","7897348203971","AL CAES PREMIER AD RACA ESPECIFICA GOLDEN 12KG","PET&PET","NAO INFORMADO","R$ 208,90","Ativo","R$ 144,64","R$ 64,26","44,4%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"51","7897348203186","AL CAES PREMIER AD RACA ESPECIFICA LABRADOR 12KG","PET&PET","NAO INFORMADO","R$ 208,90","Ativo","R$ 144,51","R$ 64,39","44,6%","0","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"63","7897348203933","AL CAES PREMIER AD RACA ESPECIFICA SHIH TZU 1KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 46,90","Ativo","R$ 30,46","R$ 16,44","54,0%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"65","7897348203940","AL CAES PREMIER AD RACA ESPECIFICA SHIH TZU 2,5KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 101,90","Inativo","R$ 66,85","R$ 35,05","52,4%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"67","7897348203131","AL CAES PREMIER AD RACA ESPECIFICA YORK 1KG","OBOM PET E VETERINÁRIA LTDA - ILHA DE GUARATIBA","NAO INFORMADO","R$ 46,90","Ativo","R$ 30,46","R$ 16,44","54,0%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"69","7897348203148","AL CAES PREMIER AD RACA ESPECIFICA YORK 2,5KG","PET&PET","NAO INFORMADO","R$ 101,90","Ativo","R$ 66,85","R$ 35,05","52,4%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5487","7897348205746","AL CAES PREMIER AD SEL NAT FRANGO 2,5KG","PET&PET","PREMIER PET","R$ 95,99","Ativo","R$ 60,69","R$ 35,30","58,2%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5315","7897348206255","AL CAES PREMIER AD SEL NAT R PEQ FGO/B DOCE 1KG","PET&PET","NAO INFORMADO","R$ 47,99","Ativo","R$ 31,08","R$ 16,91","54,4%","-1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5281","7897348206248","AL CAES PREMIER AD SEL NAT R PEQ FGO/B DOCE 2,5KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 102,99","Ativo","R$ 65,84","R$ 37,15","56,4%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"6430","7897348205159","AL CAES PREMIER AD SEL NAT R PEQ FRANGO KORIN 2,5K","PET&PET","NAO INFORMADO","R$ 96,99","Ativo","R$ 66,85","R$ 30,14","45,1%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5309","7897348205814","AL CAES PREMIER AD. R ESPECIFICA SHIH TZU SALMAO 1KG","PET&PET","NAO INFORMADO","R$ 48,90","Ativo","R$ 32,05","R$ 16,85","52,6%","6","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"10516","7897348205500","AL CAES PREMIER AMB INT SENIOR 1KG","PET&PET","PREMIER PET","R$ 46,90","Ativo","R$ 31,08","R$ 15,82","50,9%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"6625","7897348203995","AL CAES PREMIER AMB INT SENIOR 2,5KG","PET&PET","NAO INFORMADO","R$ 95,99","Ativo","R$ 66,19","R$ 29,80","45,0%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5283","7897348205487","AL CAES PREMIER DERMACARE AMB INT R PEQ 1KG","PET&PET","NAO INFORMADO","R$ 43,99","Ativo","R$ 27,69","R$ 16,30","58,9%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5285","7897348204923","AL CAES PREMIER DERMACARE AMB INT R PEQ 2,5KG","PET&PET","NAO INFORMADO","R$ 95,99","Ativo","R$ 60,55","R$ 35,44","58,5%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"5109","7897348201274","AL CAES PREMIER FIL AMB INT 2,5KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 99,99","Ativo","R$ 63,71","R$ 36,28","56,9%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"4484","7897348201113","AL CAES PREMIER FIL AMB INT R PEQ FGO/SALMAO 1KG","PET&PET","NAO INFORMADO","R$ 44,99","Ativo","R$ 30,72","R$ 14,27","46,5%","4","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"27","7897348203254","AL CAES PREMIER FIL AMB INT RACA PEQ 12KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 245,90","Ativo","R$ 180,77","R$ 65,13","36,0%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"10110","7890000010110","AL CAES PREMIER FIL AMB INT RACA PEQ kg","SEM FORNECEDOR CADASTRADO","NAO INFORMADO","R$ 0,00","Ativo","R$ 0,00","R$ 0,00","100,0%","0","Subst. Tributaria","GRANEL","NENHUM","0.00","0.00","60","Ativo","","",""
"41","7897348202158","AL CAES PREMIER FIL FORM RACA GDE 15KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 269,90","Ativo","R$ 194,99","R$ 74,91","38,4%","2","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"156901","7890000156905","AL CAES PREMIER FIL FORM RACA GDE GRANEL","PET&PET","NAO INFORMADO","R$ 17,99","Ativo","R$ 13,05","R$ 4,94","37,9%","0","Subst. Tributaria","RACAO","ALIMENTOS CAES","0.00","0.00","60","Ativo","","",""
"6897","7897348200840","AL CAES PREMIER FIL FORM RACA MED 20KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 342,99","Ativo","R$ 244,28","R$ 98,71","40,4%","1","Subst. Tributaria","RACAO","SACARIA","0.00","0.00","60","Ativo","","",""
"57","7897348200970","AL CAES PREMIER FIL FORM RACA PEQ 2,5KG","PET&PET","NAO INFORMADO","R$ 90,90","Ativo","R$ 60,20","R$ 30,70","51,0%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"55","7897348200963","AL CAES PREMIER FIL FORM RACA PEQ FRANGO 1KG","PET&PET","NAO INFORMADO","R$ 45,99","Ativo","R$ 28,11","R$ 17,88","63,6%","4","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"10518","7897348206880","AL CAES PREMIER FIL RACA ESPECIFICA BULLDOGUE 1KG","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 48,90","Ativo","R$ 33,95","R$ 14,95","44,0%","7","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"71","7897348203964","AL CAES PREMIER FIL RACA ESPECIFICA SHIH TZU 1KG","PET&PET","NAO INFORMADO","R$ 48,90","Ativo","R$ 32,44","R$ 16,46","50,7%","4","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"73","7897348204503","AL CAES PREMIER FIL RACA ESPECIFICA SHIH TZU2,5KG","PET&PET","PREMIER PET","R$ 99,99","Ativo","R$ 70,21","R$ 29,78","42,4%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"75","7897348203292","AL CAES PREMIER FIL RACA ESPECIFICA YORK 1KG","PET&PET","NAO INFORMADO","R$ 48,90","Ativo","R$ 32,44","R$ 16,46","50,7%","0","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"77","7897348204480","AL CAES PREMIER FIL RACA ESPECIFICA YORK 2,5KG","PET&PET","NAO INFORMADO","R$ 106,90","Ativo","R$ 70,22","R$ 36,68","52,2%","2","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"9408","7897348206125","AL CAES PREMIER FIL. R ESPECIFICA SPTIZ ALEMAO 1KG","PET&PET","NAO INFORMADO","R$ 48,90","Ativo","R$ 32,06","R$ 16,84","52,5%","-1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"9410","7897348206132","AL CAES PREMIER FIL. R ESPECIFICA SPTIZ ALEMAO 2,5","01-OBOM Pet Agulhas Negras","NAO INFORMADO","R$ 106,90","Ativo","R$ 67,97","R$ 38,93","57,3%","1","Subst. Tributaria","RACAO","PACOTE","0.00","0.00","60","Ativo","","",""
"150121","7897348209577","AL CAES PREMIER FORMULA  AD RP CARNE 85G","PET&PET","NAO INFORMADO","R$ 8,99","Inativo","R$ 4,60","R$ 4,39","95,4%","9","Subst. Tributaria","PETISCOS, MOLHOS E PATES","UMIDO","0.00","0.00","60","Ativo","","",""
